keyword,title,link
숏폼,숏폼전쟁 격화…'크리에이터 쟁탈전' 본격화,http://v.daum.net/v/20260402161605380
숏폼,"【 앵커멘트 】 짧고 강렬한 영상, 이른바 '숏폼' 경제가 빠르게 성장하면서 플랫폼 간 경쟁도 더욱 치열해지고 있습니다. 이제는 단순한 콘텐츠 경쟁을 넘어, 누가 더 많은 크리에이터를 확보하느냐가 핵심 승부처로 떠올랐는데요. K-콘텐츠의 글로벌 영향력이...",http://v.daum.net/v/20260402161605380
숏폼,"“부모가숏폼·오픈채팅 관리”…카톡, 자녀 보호기능 도입",http://v.daum.net/v/20260414175425899
숏폼,카카오톡이 미성년 자녀의숏폼이용과 오픈채팅 참여를 관리할 수 있는 자녀 보호 기능을 새롭게 도입했다. 14일 업계에 따르면 카카오는 카카오 패밀리 계정에 등록된 보호자가 미성년자 자녀를 초대해숏폼과 오픈채팅 이용 범위를 설정할 수 있는 자녀 보호 기능...,http://v.daum.net/v/20260414175425899
숏폼,숏폼에 빠진 우리 아이… 카톡 기능 부모가 관리,http://v.daum.net/v/20260415050440622
숏폼,보호자가 검색 권한 제어숏폼시청·댓글 작성 등 관리 오픈채팅 참여 승인 받아야 자율 통제로 규제 정면돌파 카카오가 미성년 자녀의숏폼과 오픈채팅 이용 범위를 보호자가 직접 제어하고 승인할 수 있는 ‘자녀 보호’ 기능을 이달부터 새롭게 선보였다. 글로벌...,http://v.daum.net/v/20260415050440622
숏폼,“중국 물량 공세 맞서 한국 ‘숏폼드라마’ 저력 보여드릴게요”,http://v.daum.net/v/20260407004301655
숏폼,최혁재 스푼랩스 대표가 24일 서울 강남구 본사에서 ‘비글루’의숏폼드라마 촬영용 슬레이트를 들고 있다. 이 회사는 웹툰·게임 등 한국 IP를 앞세워 글로벌 시장 공략에 나설 계획이다. /박성원 기자 늑대인간과 뱀파이어 종족의 전쟁이 벌어지고 그 사이에 낀...,http://v.daum.net/v/20260407004301655
숏폼,“숏폼·AI 등장하는데 한국 드라마 방향 못 잡아”...한국드라마PD협회 창립,http://v.daum.net/v/20260412151501675
숏폼,"11일 오후 서울 강남구에서 한국드라마PD협회 창립기념식이 열렸다. 사진은 이정섭 PD가 '숏폼드라마 제작의 현황과 미래'를 주제로 발표하는 모습. 최혜리 기자 "" 지금숏폼드라마를 만드는 중국의 ‘드라마박스’는 제작의 30~40%를 AI(인공지능)로 전환하고...",http://v.daum.net/v/20260412151501675
숏폼,"[주니어전자]카카오톡,숏폼·오픈채팅 관리 자녀 보호 기능 도입",http://v.daum.net/v/20260414155300257
숏폼,"선보였습니다. 14일 정보통신기술(ICT) 업계에 따르면, 카카오는 카카오 패밀리 계정에 등록된 보호자가 미성년자 자녀를 초대해숏폼영상과 오픈채팅 이용 범위를 직접 설정할 수 있는 자녀 보호 기능을 이달부터 지원합니다. 이제 미성년 자녀를 둔 보호자는 따로...",http://v.daum.net/v/20260414155300257
숏폼,"투자 확대에 적자 폭 키운 리디, '만화·숏폼'으로 변화 힘준다",http://v.daum.net/v/20260405120702610
숏폼,"지난해숏드라마 플랫폼을 출시하면서 초기 투자 비용이 확대됐기 때문이다. 향후 리디는 기존 웹툰·웹소설 외에도 만화,숏폼등 다양한 콘텐츠를 선보여 실적 개선 및 변화에 힘쓸 것으로 보인다. 5일 업계에 따르면 리디는 지난해 영업손실 262억1397만원을 기록...",http://v.daum.net/v/20260405120702610
숏폼,사천시시설관리공단 바다케이블카숏폼콘테스트,http://v.daum.net/v/20260427213419327
숏폼,"사천시시설관리공단이 지난 26일 사천바다케이블카의 매력을 알리기 위한 '숏폼콘테스트'를 개최한다고 밝혔다. 이번 공모전은 케이블카에서 촬영한 풍경과 여행 장면, 체험 후기를 30~60초 영상으로 표현하는 참여형 콘텐츠 공모다. 참여는 전 국민 누구나 개인...",http://v.daum.net/v/20260427213419327
숏폼,AI·숏폼으로 웃은 메타… 구글 제치고 디지털 광고 시장 1위 된다,http://v.daum.net/v/20260414160300820
숏폼,메타가숏폼콘텐츠와 인공지능(AI)에 힘입어 구글을 제치고 디지털 광고 시장 1위에 오를 것이라는 전망이 나왔다. 13일 미국 월스트리트저널(WSJ)이 광고 리서치업체 이마케터를 인용한 보도에 따르면 올해 메타의 광고 순이익은 2434억6000만달러(약 360조6000억...,http://v.daum.net/v/20260414160300820
숏폼,"아이유, 대군부인 행차에 서울이 들썩 [엑's숏폼]",http://v.daum.net/v/20260511144715691
숏폼,"카카오톡, 자녀 보호 기능 도입‥'숏폼·오픈채팅 통제'",http://v.daum.net/v/20260414133600873
숏폼,"자료사진 카카오톡이 보호자가 미성년자 자녀의숏폼과 오픈채팅 이용 범위를 설정할 수 있는 '자녀 보호 기능'을 이번 달부터 지원합니다. 미성년자 자녀를 둔 보호자는 카카오톡 패밀리 계정을 이용해 자녀 보호 기능을 설정할 수 있으며, 패밀리 계정 대표자가...",http://v.daum.net/v/20260414133600873
숏폼,"경쟁하는 서바이벌 프로그램이다. 참가자들은 제한된 러닝타임 안에서 자신만의 연출 스타일과 스토리텔링 역량을 선보이며,숏폼콘텐츠 시대에 맞는 새로운 영상 문법으로 경쟁하며 승부를 가린다. 특히 단순 예능형 경쟁이 아닌, 참가자 각자의 개성과 연출 철학...",http://v.daum.net/v/20260513123217560
숏폼,카톡 자녀 보호 기능 도입⋯만 19세 미만숏폼·오픈채팅 이용 관리,http://v.daum.net/v/20260413170726445
숏폼,"[아이뉴스24 정유림 기자] 카카오는 미성년자의숏폼(짧은 영상), 오픈채팅(불특정 다수가 함께 하는 익명 대화방) 서비스 이용을 보호자가 관리할 수 있는 자녀 보호 기능을 카카오톡에 도입했다. [사진=카카오] 13일 카카오에 따르면 최근 카카오톡에 자녀 보호...",http://v.daum.net/v/20260413170726445
숏폼,"카카오톡 '자녀 보호' 기능 추가…""부모가 직접숏폼·오픈채팅 권한 부여""",http://v.daum.net/v/20260414164656945
숏폼,카카오톡 내 자녀 보호 조치 간소화에 나선다. 이번 조치는 미성년 자녀에게 연령에 맞지 않는 콘텐츠가 노출될 가능성이 있는 '숏폼(짧은 동영상)'과 불특정다수와의 대화가 가능한 '오픈채팅' 서비스 이용 여부를 보호자가 직접 확인하고 설정할 수 있도록 한 것이...,http://v.daum.net/v/20260414164656945
숏폼,"“웃고 넘기면 끝”…숏폼정치, 표심 대신 ‘소비’만 남기나",http://v.daum.net/v/20260410050110031
숏폼,기사 내용을 바탕으로 AI를 통해 제작된 일러스트. 경기일보 AI 뉴스 이미지 6·3 지방선거를 앞두고 정치권 전반에 확산된 ‘숏폼선거전’이 친근한 이미지와 후보 홍보 효과를 가진 이면에 정책과 역량 검증을 약화시킨다는 지적도 나온다. 짧고 강한 자극 중심의...,http://v.daum.net/v/20260410050110031
숏폼,"더콘텐츠온·스토리바이트, ‘사랑의 유턴’ 리메이크…올 하반기숏폼드라마 공개",http://v.daum.net/v/20260415173509010
숏폼,사진=더콘텐츠온 제공 코넥스 상장 기업 더콘텐츠온(이하 TCO)이숏폼드라마 사업에 박차를 가한다. TCO는 관계 회사인 스토리바이트(SBT)와 첫 작품으로 드라마박스(DramaBox)에서 글로벌 흥행에 성공한 ‘사랑의 유턴’ 리메이크작을 선보일 예정이다. 해당 작품은...,http://v.daum.net/v/20260415173509010
숏폼,"숏뜨,숏폼커머스 사업 확대… 매년 매출·영업이익 성장세",http://v.daum.net/v/20260407153603364
숏폼,"숏폼마케팅 기업 숏뜨(SHORTT)가 지난해 성장 흐름을 이어가며숏폼커머스 사업 확대에 나섰다. 숏뜨는 2021년 설립 이후 크리에이터 섭외와 콘텐츠 기획·제작, 퍼포먼스 마케팅까지숏폼비즈니스 전반을 아우르는 사업 구조를 운영해 왔다. 회사 측은 최근 몇...",http://v.daum.net/v/20260407153603364
숏폼,"골든블루,숏폼크리에이터 육성 '새파란 녀석들' 3기 발대식",http://v.daum.net/v/20260416100750966
숏폼,골든블루 제공 '새파란 녀석들' 3기 발대식 모습. 골든블루 제공 [파이낸셜뉴스] 골든블루는 지난 15일 서울 강남구 인근에서숏폼크리에이터 육성 프로젝트 '새파란 녀석들' 3기의 발대식을 개최했다고 16일 밝혔다. 젊은 세대와의 접점을 확대하기 위해 기획된 이...,http://v.daum.net/v/20260416100750966
숏폼,"연극·영화에숏폼까지…스윙스, 연기에 왜 이렇게 진심이야 [왓IS]",http://v.daum.net/v/20260428135946516
숏폼,"골든블루,숏폼크리에이터 육성 '새파란 녀석들' 3기 출범",http://v.daum.net/v/20260416094932912
숏폼,골든블루는 지난 15일 서울 강남구 인근에서숏폼크리에이터 육성 프로젝트 '새파란 녀석들' 3기 발대식을 개최했다고 16일 밝혔다. 이 프로젝트는 젊은 세대와의 접점을 확대하기 위해 기획됐다. 크리에이터들이 위스키 문화를 각자의 방식으로 재해석해 온라인...,http://v.daum.net/v/20260416094932912
숏폼,"[주니어전자]송파구, AI로 만드는 기후 대응숏폼공모전 개최",http://v.daum.net/v/20260413101901919
숏폼,2026 송파구 AI로 만드는숏폼영상 공모전 / 송파구 송파구가 생성형 인공지능(AI)을 활용한 기후 대응숏폼(짧은 영상) 공모전을 열었습니다. 이번 공모전은 6월 5일 '환경의 날'을 앞두고 기획됐습니다.숏폼과 AI 기술을 접목해 기후 위기에 대한 시민들의 관심...,http://v.daum.net/v/20260413101901919
숏폼,"LG이노텍, '피지컬 AI' 알릴 대학생 찾는다...숏폼공모전 열어",http://v.daum.net/v/20260413104701482
숏폼,LG이노텍 대학생 유튜브숏폼광고 공모전 포스터 이미지. LG이노텍 제공 [파이낸셜뉴스] LG이노텍은 대학생을 대상으로 유튜브숏폼광고 공모전을 개최한다고 13일 밝혔다. 이번 공모전은 대학생들이 미래 기술을 새로운 시각으로 해석하고 표현할 수 있도록 기획...,http://v.daum.net/v/20260413104701482
숏폼,"""숏폼·오픈채팅, 부모가 관리""…카톡, '자녀보호 기능' 전면 도입",http://v.daum.net/v/20260414105243294
숏폼,[디지털데일리 채성오기자] 카카오가 카카오톡 내 미성년자 이용 환경을 보호하기 위한 자녀 보호 기능을 도입했다.숏폼콘텐츠와 오픈채팅 등 최근 이용이 빠르게 늘고 있는 서비스 영역까지 보호자가 직접 관리할 수 있도록 한 것이 핵심이다. 14일 정보통신기술...,http://v.daum.net/v/20260414105243294
숏폼,"권도균, ‘제빵왕 김탁구’ 이정섭 PD 손잡고숏폼주연 도약",http://v.daum.net/v/20260415120340781
숏폼,"배우 권도균 배우 권도균이 글로벌숏폼드라마 시장에 본격적으로 발을 내딛는다. 권도균은 그의 사랑은 거짓이었다 남자 주인공으로 캐스팅되며 새로운 도전에 나섰다. ‘그의 사랑은 거짓이었다’는 사랑과 배신, 욕망이 얽힌 세 남녀의 관계를 그린 작품으로...",http://v.daum.net/v/20260415120340781
숏폼,국회 그만두고 인스타그램 파고보니…디스코드·숏폼·밈에 기생하는 혐오문화,http://v.daum.net/v/20260417090455105
숏폼,"저자가 여의도를 떠나 인스타그램으로 향한 뒤 마주한 현장을 바탕으로 썼다. 보좌진이 신문 헤드라인을 좇는 동안 10대들은 밈과숏폼, 익명 커뮤니티에서 정치를 소비하고 있었다는 문제의식이 책의 출발점이다. 정민철은 1020의 극우화를 단순한 치기나 일탈로...",http://v.daum.net/v/20260417090455105
숏폼,카카오톡 ‘자녀 보호 기능’ 도입…숏폼·오픈채팅 이용 제한 설정 가능,http://v.daum.net/v/20260414091146640
숏폼,새로운 기능을 추가했다. 14일 ICT 업계에 따르면 카카오는 이달부터 ‘카카오 패밀리 계정’을 기반으로 보호자가 자녀를 초대해숏폼콘텐츠와 오픈채팅 이용 범위를 직접 설정할 수 있는 자녀 보호 기능을 제공한다. 이번 기능은 별도의 고객센터 신청 없이...,http://v.daum.net/v/20260414091146640
숏폼,숏폼드라마 플랫폼 '레진스낵' 두달만에 가입자 10만 돌파,http://v.daum.net/v/20260420161534857
숏폼,"프리미엄숏폼드라마 플랫폼 ‘레진스낵(Lezhin Snack)’이 지난 2월 출시 이후 가파른 성장세를 보이며 국내숏드라마 시장의 새로운 강자로 떠오르고 있다. 레진스낵은 가입자 10만 명 돌파라는 성과를 바탕으로 합리적인 ‘주간 요금제’를 전격 도입, 시장의...",http://v.daum.net/v/20260420161534857
숏폼,QVC가 보여준 ‘숏폼쇼핑’의 시대 [이슈크래커],http://v.daum.net/v/20260417142807429
숏폼,"습관 변화와 고정비 부담, 부채 문제를 동시에 견디지 못하고 있는 셈입니다. 바뀐 건 ‘상품’ 아닌 ‘발견 방식’ TV 홈쇼핑에서숏폼·라이브커머스로 이동한 소비 방식 변화. (사진=챗GPT AI 생성) 이번 QVC 사안을 이해하는 핵심은 ‘무엇을 파느냐’보다...",http://v.daum.net/v/20260417142807429
숏폼,K-뷰티 숨은 주역으로숏폼·유통 강소기업들 부상,http://v.daum.net/v/20260408153700358
숏폼,서울 강남구의숏폼라이브 커머스 전문 스튜디오 ‘윗유 라이브 스튜디오’에서 K-뷰티 브랜드의 틱톡샵 생방송이 진행되고 있다. 윗유 제공 “영상 보고 바로 구매”…숏폼커머스가 바꾼 K-뷰티 수출 공식 K-뷰티 열풍의 숨은 주역으로숏폼콘텐츠 기반 커머스와...,http://v.daum.net/v/20260408153700358
숏폼,“10만원이면 남의 얼굴 산다”… 中 AI숏폼유행에 저렴해지는 '얼굴값',http://v.daum.net/v/20260410163313926
숏폼,"초상권을 무단 도용해 플랫폼에서 퇴출된 중국 AI숏폼드라마 '도화잠'. 일반인(왼쪽)이 SNS에 올린 사진을 도용해 AI 드라마(오른쪽)에 사용했다. 사진=북경일보 캡처 올해 중국 콘텐츠 시장에 인공지능(AI)숏폼드라마가 폭발적인 성장세를 보이면서, 이른바 'AI...",http://v.daum.net/v/20260410163313926
숏폼,“나의 망가짐이 투표 문턱 낮춘다면”···숏폼띄우는 ‘스타 공무원’,http://v.daum.net/v/20260409100435736
숏폼,전북선관위가 군산시청 소속 ‘스타 공무원’ 박지수 주무관과 협업해 제작한 선거홍보숏폼. 전북선관위 제공 엄숙함이 당연한 문법처럼 굳어 있던 선거 홍보에 균열을 낸 이는 뜻밖에도 한 지방 공무원이다. 전북선거관리위원회와 손잡고숏폼콘텐츠를 만든...,http://v.daum.net/v/20260409100435736
숏폼,"최휘영 ""숏폼시대에 필요한 건 멈춤""…'책 읽는 대한민국' 첫 장",http://v.daum.net/v/20260423224708556
숏폼,"""숏폼과 같은 자극적인 콘텐츠가 많은 지금, 책은 우리에게 잠깐 동안의 '멈춤'과 함께 생각할 여유를 줍니다."" 최휘영 문화체육관광부 장관이 23일 서울 강남구 코엑스 별마당도서관에서 열린 대국민 독서 캠페인 ‘2026 책 읽는 대한민국’ 선포식에 참석해...",http://v.daum.net/v/20260423224708556
숏폼,"‘숏폼+쇼핑’ 효과 톡톡히… 숏뜨, 작년 매출 180억·영업익 33억 기록",http://v.daum.net/v/20260407155005091
숏폼,"숏뜨 최근 실적 추이. 숏뜨 제공숏폼마케팅 기업 숏뜨(SHORTT)가 지난해 매출 180억 원, 영업이익 33억 원을 기록하면서 성장세를 이어갔다. 숏뜨는 지난해 매출액 180억 원, 영업이익 33억 원을 기록했다고 7일 밝혔다. 2021년 설립한 숏뜨는 4년 연속 흑자를...",http://v.daum.net/v/20260407155005091
숏폼,"배우 권도균, ‘제빵왕 김탁구’ 이정섭 PD숏폼드라마 ‘그의 사랑은 거짓이었다’ 남자 주인공 캐스팅",http://v.daum.net/v/20260415181946002
숏폼,"배우 권도균이 글로벌숏폼드라마 시장에 본격 출격한다. 권도균은 드라마박스의 신작 그의 사랑은 거짓이었다 남자 주인공으로 캐스팅되며 파격적인 도전에 나섰다. ‘그의 사랑은 거짓이었다’는 사랑과 배신, 욕망이 얽힌 세 남녀의 관계를 그린 작품으로, 최고...",http://v.daum.net/v/20260415181946002
숏폼,네이버숏폼'클립'에 장소 리뷰 연동…콘텐츠 확장,http://v.daum.net/v/20260414093144565
숏폼,"〈자료 네이버〉 네이버는숏폼서비스 '클립'에 실제 방문 경험을 기록한 MY플레이스의 로컬 리뷰를 연동, 클립 콘텐츠를 확장했다고 14일 밝혔다. 네이버는 이번 업데이트로 MY플레이스와 클립 프로필을 연동했다. MY플레이스 연동을 원하는 이용자는 네이버지도...",http://v.daum.net/v/20260414093144565
숏폼,"네이버, 장소 리뷰도숏폼…플레이스에 클립 연동",http://v.daum.net/v/20260414105705530
숏폼,"[네이버 클립 플레이스 리뷰 연동 (사진=네이버)] 네이버가 자체숏폼서비스인 '클립'의 콘텐츠 범위를 국내 맛집과 카페, 여행지 등 장소 리뷰로 확대합니다. 네이버는 MY플레이스의 로컬 리뷰와 클립을 연동해 장소 리뷰까지 클립 콘텐츠를 확장한다고 오늘(14일...",http://v.daum.net/v/20260414105705530
숏폼,"파주시, 청소년 ‘에너지숏폼공모전’ 개최",http://v.daum.net/v/20260413095503535
숏폼,파주시는 청소년들의 에너지 인식을 제고하고 디지털 미디어 활용 역량을 강화하기 위해 ‘2026년 파주시 청소년 에너지숏폼영상 공모전’을 개최한다. 파주시 제공 파주=김준구 기자 경기 파주시는 청소년들의 에너지 인식을 제고하고 디지털 미디어 활용 역량을...,http://v.daum.net/v/20260413095503535
숏폼,"[클릭! 자치뉴스] 서울 송파구, 생성형 AI 활용 기후 대응숏폼공모전",http://v.daum.net/v/20260413190402664
숏폼,AI로 만든 기후대응숏폼공모전 포스터. 송파구 제공 서울 송파구가 생성형 인공지능(AI)을 활용한 기후 대응숏폼(짧은 영상) 공모전을 개최한다고 13일 밝혔다. 이번 공모전은 AI 기술과숏폼콘텐츠를 결합해 기후 위기 대응 메시지를 확산하고 시민 참여형...,http://v.daum.net/v/20260413190402664
숏폼,"채널A숏폼드라마 ‘그 여자를 유혹해줘’ 제작…4월 16일(목) 오후 5시, 드라마박스·아이치이·비글루·레진스낵 동시 공개",http://v.daum.net/v/20260416132434435
숏폼,"채널A가 드라마 ‘거짓말의 거짓말’, ‘쇼윈도:여왕의 집’ 등으로 입증한 미스터리 멜로 장르 흥행 노하우를 바탕으로숏폼드라마 시장에 본격 진출했다. 채널A 스튜디오D가 직접 제작한숏폼드라마 ‘그 여자를 유혹해줘’는 총 50부작으로 구성된 세로형숏폼...",http://v.daum.net/v/20260416132434435
숏폼,"송파구, 생성형 AI 활용한 기후대응숏폼공모전",http://v.daum.net/v/20260412105026439
숏폼,AI로 만드는 기후대응숏폼영상 공모전 [서울 송파구 제공. 재판매 및 DB 금지] (서울=연합뉴스) 황재하 기자 = 송파구는 생성형 인공지능(AI)을 활용한 기후 대응숏폼(짧은 영상) 공모전을 개최한다고 12일 밝혔다. 오는 6월 5일 '환경의 날'을 앞두고 기획된...,http://v.daum.net/v/20260412105026439
숏폼,"장소 리뷰도숏폼으로…네이버, 클립·플레이스 리뷰 연동",http://v.daum.net/v/20260414103428231
숏폼,"네이버 클립 플레이스 리뷰 연동 (네이버 제공) (서울=뉴스1) 신은빈 기자 = 네이버(035420)가숏폼(짧은 동영상) 서비스 클립과 플레이스 리뷰를 연동해 창작자 생태계를 확장한다. 리뷰어들은 클립 콘텐츠를 기반으로 크리에이터로 성장할 수 있고, 이용자들은...",http://v.daum.net/v/20260414103428231
숏폼,"이준익 감독,숏폼드라마 도전…정진영·이정은·변요한 주연 ‘아버지의 밥상’ 촬영완료",http://v.daum.net/v/20260407113602453
숏폼,레진스낵숏폼드라마 ‘아버지의 집밥’을 연출하는 이준익 감독. 사진 레진스낵 ‘자산어보’ ‘동주’ ‘왕의 남자’ 등을 연출한 이준익 감독이 드라마에 도전한다. 그것도 파격적인숏폼드라마다.숏폼드라마 플랫폼 레진스낵 측은 7일 이준익 감독이 연출한...,http://v.daum.net/v/20260407113602453
숏폼,"""등급계란 '알'고 먹자""…축평원,숏폼공모전 개최",http://v.daum.net/v/20260418083419174
숏폼,"활용해 소비자 눈높이에서 제도의 가치를 알리겠다는 취지다. 축산물품질평가원은 오는 20일부터 다음 달 22일까지 '계란 등급제숏폼공모전'을 개최한다고 18일 밝혔다. 이번 공모전은 '등급계란, 알(Egg)고 먹자!'를 주제로, 계란 등급제가 제공하는 '오래가는...",http://v.daum.net/v/20260418083419174
숏폼,전북선관위도 '숏폼콘텐츠로 선거 홍보'…스타 공무원과 협업 '스타 마케팅' 주목,http://v.daum.net/v/20260409094227322
숏폼,선거관리위원회도 스타 공무원과 협업을 통해 최근의 대세인 '숏폼콘텐츠'를 제작해 선거홍보에 돌입하는 등 최신 트렌드를 반영한 스타 마케팅에 나서 관심을 끈다. 전북자치도 선관위는 제9회 전국동시지방선거를 앞두고 군산시청 소속 '스타 공무원'인 박지수...,http://v.daum.net/v/20260409094227322
숏폼,"웨스트월드스토리 ‘우리집 도깨비 사위’, 드라마박스 신작 1위…프리미엄숏폼경쟁력 입증",http://v.daum.net/v/20260407080202681
숏폼,드라마박스 ‘우리집 도깨비 사위’ 포스터 및 신작 1위 화면 캡처 (사진 제공=웨스트월드스토리) 웨스트월드스토리가 글로벌숏폼플랫폼 드라마박스(DramaBox)를 통해 선보인 ‘우리집 도깨비 사위’는 지난 4월 1일 공개 직후 하루 만에 신작 1위에 올랐다...,http://v.daum.net/v/20260407080202681
숏폼,유튜브숏폼자동편집 '알파컷'…8달만에 유튜버 1.5만명 몰렸다,http://v.daum.net/v/20260416160135676
숏폼,[스타트업에 대한 보다 다양한 기업정보는 유니콘팩토리 빅데이터 플랫폼 '데이터랩'에서 볼 수 있습니다.] 유튜브숏폼자동 편집 솔루션을 운영하는 알파컷이 서비스 출시 8개월 만에 누적 사용 유튜버 1만5000명을 확보했다고 16일 밝혔다. 지난해 12월 대비...,http://v.daum.net/v/20260416160135676
숏폼,"쥬비스다이어트, 2026 ADD숏폼공모전 수상작 발표",http://v.daum.net/v/20260409103658558
숏폼,쥬비스다이어트 | 서울=한스경제 김종효 기자 | 쥬비스다이어트는 약 3개월간 진행한 '2026 ADD숏폼공모전'을 마무리하고 최종 수상작을 9일 발표했다. 이번 공모전은 브랜드 가치를 소비자 시선으로 재해석한 영상 콘텐츠를 찾기 위해 기획했다. 슬로건은 '당신의...,http://v.daum.net/v/20260409103658558
숏폼,"“숏폼, OTT 감각에 맞춰 접근…좋은 창작자 발굴 토대 만들 것”",http://v.daum.net/v/20260420163733904
숏폼,빅 마더’를 공연 중인 서울시극단 이준우(41) 단장은 “도입부부터 넷플릭스 시리즈의 오프닝 같은 감각을 주고 싶었다”며 “숏폼과 OTT 콘텐트에 익숙한 관객들의 감각에 맞춰 접근하려 했다”고 설명했다. 지난해 11월 사상 최연소로 서울시극단 단장에 오르며...,http://v.daum.net/v/20260420163733904
숏폼,"AI숏폼드라마에 웬 배우 얼굴?…중국 배우단체 ""도용 말라""",http://v.daum.net/v/20260407151636280
숏폼,배우 이양첸시 모습이 AI로 합성된 중국숏폼드라마 [유튜브 캡처. 연합뉴스] 중국에서 생성형 인공지능(AI)이 '숏폼드라마' 업계를 휩쓸면서 배우 얼굴을 도용하는 문제가 불거지고 있습니다. 오늘(7일) 홍콩 명보와 중국 극목신문 등에 따르면 틱톡의 모회사인...,http://v.daum.net/v/20260407151636280
숏폼,"한국지엠, 크리에이터 협업 본격화…‘숏폼콘텐츠’로 브랜드 접점 확대",http://v.daum.net/v/20260413100608197
숏폼,"한국지엠, 크리에이터 협업 본격화…‘숏폼콘텐츠’로 브랜드 접점 확대 [사진 제공=한국지엠] 한국지엠이 크리에이터 파트너십 프로그램 ‘CODE G: Mission X’를 출범하고 디지털 콘텐츠 기반 브랜드 커뮤니케이션 강화에 나섰다. 한국지엠은 지난 10일 서울...",http://v.daum.net/v/20260413100608197
숏폼,"“1분이면 충분해!”…경기 파주시, 청소년 ‘에너지숏폼공모전’ 개최",http://v.daum.net/v/20260413223301297
숏폼,경기도 파주시 청소년 에너지숏폼영상 공모전 안내문. [사진=파주시] [아이뉴스24 김정수 기자] 경기도 파주시는 청소년들의 에너지 인식 제고와 디지털 미디어 활용 역량 강화를 위해 ‘2026년 파주시 청소년 에너지숏폼영상 공모전’을 개최한다. 이번 공모전은...,http://v.daum.net/v/20260413223301297
숏폼,"초가공식품·숏폼…초자극 시대, 중독은 어떻게 설계되나",http://v.daum.net/v/20260421102018566
숏폼,"덴마크의 과학자 겸 작가 니클라스 브렌보르는 신간 '중독을 통제할 수 있다는 착각'에서 초가공 식품, 데이팅 앱과 포르노,숏폼과 소셜미디어 등 우리 일상에 깊이 뿌리내린 중독 현상을 '초자극'이라는 틀로 설명한다. 특히 저자는 오늘날 인간 사회에서 이...",http://v.daum.net/v/20260421102018566
숏폼,"LG이노텍, 대학생 유튜브숏폼광고 공모전 개최",http://v.daum.net/v/20260413102301126
숏폼,"[아이뉴스24 권서아 기자] LG이노텍은 13일 '2026 대학생 유튜브숏폼광고 공모전'을 연다고 밝혔다. 미래 기술에 대한 대학생들의 창의적 해석을 통해 브랜드 인지도를 높이고, 채용 경쟁력을 강화하기 위한 목적이다. 이번 공모전 주제는 '피지컬 AI(Physical AI...",http://v.daum.net/v/20260413102301126
숏폼,대한민국 인구 페스티벌 사진·숏폼영상 공모전,http://v.daum.net/v/20260407161508420
숏폼,'제3회 대한민국 인구 페스티벌(2026): 사진·숏폼영상 공모전' 인구보건복지협회(회장 김경선)는 저출생 반등 추세를 이어가기 위해 '제3회 대한민국 인구 페스티벌(2026): 사진·숏폼영상 공모전'을 개최한다. 인구문제에 관심 있는 대한민국 국민이면 누구나 참여...,http://v.daum.net/v/20260407161508420
숏폼,"‘이런 성격’ 가진 사람,숏폼중독되기 더 쉽다",http://v.daum.net/v/20260329070744177
숏폼,애착 불안이 높은 사람은숏폼중독 위험이 더 크다는 연구 결과가 나왔다. 사진=게티이미지뱅크 짧은 영상(숏폼)이 일상이 된 시대다. 몇 초 단위로 끊기는 자극적인 콘텐츠는 뇌에 빠르게 보상을 제공해 사용자가 쉽게 멈추지 못하도록 만든다. 문제는 이러한 경험...,http://v.daum.net/v/20260329070744177
숏폼,"LG이노텍, 대학생 유튜브숏폼공모전…피지컬AI 주제",http://v.daum.net/v/20260413082702719
숏폼,"앞세워 피지컬 AI 시장 공략에 본격 드라이브를 걸고 있다. 공모전 참가자들은 해당 주제를 바탕으로 LG이노텍을 알리기 위한숏폼형식의 광고 영상을 제작하면 된다. 영상 길이는 15초에서 최대 120초 이내, 해상도는 1080p(가로 1080·세로 1920)의 세로형 영상...",http://v.daum.net/v/20260413082702719
숏폼,"네이버, 플레이스리뷰도 ‘클립’숏폼으로…콘텐츠 저변 확대",http://v.daum.net/v/20260414182042812
숏폼,수 있도록 MY플레이스의 로컬 리뷰와 클립을 연동한다고 14일 밝혔다. 네이버클립은 다양한 경험을 짧은 콘텐츠로 만들어 공유하는숏폼콘텐츠다. 이번 연동으로 플레이스 리뷰어가 클립 크리에이터로 성장할 수 있게 됐다. 이용자는 네이버지도나 MY플레이스의 내...,http://v.daum.net/v/20260414182042812
숏폼,신서윤 치어리더 '야구장에 등장한 귀여운 생명체'[엑's숏폼],http://v.daum.net/v/20260508142217247
숏폼,아이브 이서 '깜짝 놀란 4사구 시구'[엑's숏폼],http://v.daum.net/v/20260508110115692
숏폼,"경쟁하는 서바이벌 프로그램이다. 참가자들은 제한된 러닝타임 안에서 자신만의 연출 스타일과 스토리텔링 역량을 선보이며,숏폼콘텐츠 시대에 맞는 새로운 영상 문법으로 경쟁하며 승부를 가린다. 특히 단순 예능형 경쟁이 아닌, 참가자 각자의 개성과 연출 철학...",http://v.daum.net/v/20260513154339216
숏폼,"“대학생이라면 주목” LG이노텍, 상금 900만 원 ‘피지컬 AI’숏폼공모전",http://v.daum.net/v/20260413093724620
